0,0,0.0005403401,0.35
0.05,1.5643448,0.2278439,0.3500088
0.1,3.09017,0.4535648,0.3537112
0.15,4.5399055,0.67222816,0.36103952
0.2,5.8778524,0.8838091,0.3717777
0.25,7.071068,1.0826123,0.38565844
0.3,8.090171,1.2681388,0.40228578
0.35000002,8.910066,1.4350954,0.42123538
0.40000004,9.510566,1.5790597,0.44199994
0.45000005,9.8768835,1.6958808,0.46402782
0.50000006,10,1.7792466,0.48675144
0.5500001,9.876883,1.824066,0.5095813
0.6000001,9.510564,1.8245393,0.5319452
0.6500001,8.910064,1.7747749,0.55329484
0.7000001,8.090168,1.670473,0.5731149
0.7500001,7.071065,1.5103912,0.5909424
0.80000013,5.877848,1.2938637,0.60638833
0.85000014,4.5398993,1.025351,0.6191203
0.90000015,3.0901635,0.7116833,0.62888366
0.95000017,1.5643396,0.365255,0.6354866
1.0000001,-5.6425997E-06,-0.00020332629,0.6388151
1.0500001,-1.5643485,-0.36801347,0.6388119
1.1,-3.090172,-0.7178244,0.63293463
1.15,-4.5399055,-1.0299908,0.62157625
1.1999999,-5.8778515,-1.2919062,0.6055708
1.2499999,-7.071066,-1.4962796,0.5860123
1.2999998,-8.090168,-1.6438005,0.5640913
1.3499998,-8.910063,-1.7363266,0.54091
1.3999997,-9.510564,-1.7800448,0.51743007
1.4499997,-9.876882,-1.7792425,0.49440384
1.4999996,-10,-1.739857,0.47241223
1.5499996,-9.876885,-1.6638083,0.45186397
1.5999995,-9.510569,-1.5582762,0.4330686
1.6499995,-8.91007,-1.4249672,0.4161976
1.6999995,-8.090179,-1.2663419,0.4013709
1.7499994,-7.0710793,-1.0873363,0.3886641
1.7999994,-5.8778687,-0.8911399,0.37809888
1.8499993,-4.539922,-0.6804552,0.3696754
1.8999993,-3.090192,-0.45963496,0.36338672
1.9499992,-1.564367,-0.23110682,0.3592111
1.9999992,-2.2093402E-05,0.0010830703,0.35713568
2.0499992,1.5643234,0.23010491,0.3571531
2.0999992,3.0901456,0.45761943,0.36085114
2.1499991,4.5398827,0.6786499,0.36816332
2.199999,5.877833,0.8917915,0.3788832
2.249999,7.071048,1.0943637,0.3927309
2.299999,8.090154,1.2804371,0.4093452
2.349999,8.910051,1.4502627,0.4282526
2.399999,9.510555,1.5962297,0.4489822
2.4499989,9.876878,1.7145652,0.470971
2.4999988,10,1.7996877,0.49364737
2.5499988,9.876889,1.8451164,0.5164293
2.5999987,9.510575,1.8459618,0.5387354
2.6499987,8.910085,1.7968432,0.5600223
2.6999986,8.090195,1.691478,0.57978654
2.7499986,7.071097,1.5295231,0.5975561
2.7999985,5.8778853,1.3111414,0.6129448
2.8499985,4.539949,1.038859,0.62563187
2.8999984,3.0902162,0.72146004,0.63535476
2.9499984,1.5643921,0.37068698,0.64193165
2.9999983,4.7445217E-05,0.00030621467,0.64524996
3.0499983,-1.5642984,-0.3728242,0.6452527
3.0999982,-3.090117,-0.7277151,0.63923854
3.1499982,-4.539856,-1.0434743,0.62760895
3.1999981,-5.8778086,-1.3064381,0.61123663
3.249998,-7.0710297,-1.5113825,0.59127307
3.299998,-8.090133,-1.6580359,0.56893206
3.349998,-8.910037,-1.7497543,0.5453493
3.399998,-9.510547,-1.7921634,0.5214936
3.449998,-9.876874,-1.7902877,0.49812856
3.4999979,-10,-1.7490857,0.4758337
3.5499978,-9.876894,-1.6719322,0.45502687
3.5999978,-9.510586,-1.5650791,0.4360075
3.6499977,-8.910096,-1.4307864,0.41894785
3.6999977,-8.090209,-1.271325,0.40396222
3.7499976,-7.071121,-1.0910398,0.39112306
3.7999976,-5.8779135,-0.8944901,0.38045478
3.8499975,-4.539972,-0.68244374,0.37194696
3.8999975,-3.0902405,-0.4603509,0.36560115
3.9499974,-1.5644171,-0.2312693,0.36139354
3.9999974,-8.233378E-05,0.00030549208,0.35930407
4.0499973,1.564264,0.23094048,0.35930896
4.0999975,3.0901017,0.45932293,0.363008
4.1499977,4.5398417,0.68105567,0.37032261
4.199998,5.877804,0.89461946,0.38104376
4.249998,7.0710254,1.0970631,0.39488703
4.2999983,8.090141,1.2849526,0.4114832
4.3499985,8.910048,1.4545561,0.4303886
4.3999987,9.510553,1.6009439,0.4511019
4.449999,9.876879,1.7198303,0.47307077
4.499999,10,1.805284,0.4957265
4.549999,9.876886,1.8519025,0.5184854
4.5999994,9.510571,1.852667,0.5407784
4.6499996,8.9100685,1.8025259,0.562048
4.7,8.090174,1.6983044,0.58178353
4.75,7.0710654,1.536069,0.59954
4.8,5.877842,1.3165051,0.61491835
4.8500004,4.539892,1.0431203,0.6275924
4.9000006,3.0901465,0.7246966,0.637304
4.950001,1.5643197,0.371738,0.6438751
5.000001,-3.5365552E-05,-0.00014796003,0.6471847
5.050001,-1.5643802,-0.37464327,0.64718235
5.1000013,-3.0902138,-0.73026204,0.6411208
5.1500015,-4.5399466,-1.0471708,0.6294161
5.2000017,-5.877906,-1.3109692,0.61293846
5.250002,-7.0711155,-1.5157045,0.59284985
5.300002,-8.09021,-1.6621337,0.5703852
5.3500023,-8.910096,-1.7534119,0.5466838
5.4000025,-9.510592,-1.7963233,0.52271974
5.4500027,-9.876898,-1.7936898,0.4992454
5.500003,-10,-1.752331,0.4768581
5.550003,-9.876866,-1.675238,0.45596778
5.6000032,-9.510531,-1.5670573,0.4368714
5.6500034,-8.910015,-1.4317458,0.41975635
5.7000036,-8.090104,-1.2728316,0.40473175
5.750004,-7.0709753,-1.0922908,0.39185286
5.800004,-5.8777466,-0.8950515,0.38115242
5.850004,-4.5397873,-0.6830249,0.37262365
5.9000044,-3.0900254,-0.46073893,0.3662609
5.9500046,-1.5641941,-0.23200575,0.36204213
6.000005,0.00015306489,0.00038568937,0.35994223
6.050005,1.5644965,0.23119336,0.3599484
6.100005,3.090335,0.4597443,0.3636478
6.1500053,4.54006,0.6816419,0.3709618
6.2000055,5.8779936,0.895908,0.38168126
6.2500057,7.071205,1.0982848,0.3955302
6.300006,8.090284,1.2865105,0.4121272
6.350006,8.910154,1.4559479,0.4310348
6.4000063,9.510626,1.6024396,0.4517444
6.4500065,9.876917,1.7220451,0.47370806
6.5000067,10,1.8072278,0.49636552
6.550007,9.87685,1.8541229,0.5191201
6.600007,9.510498,1.8547299,0.5414104
6.6500072,8.909958,1.8051656,0.5626744
6.7000074,8.09003,1.7004339,0.5824105
6.7500076,7.070899,1.5377704,0.6001626
6.800008,5.877643,1.3180902,0.61553407
6.850008,4.539674,1.0441387,0.6282031
6.900008,3.0899227,0.7259289,0.6379083
6.9500084,1.5640873,0.3720823,0.6444796
7.0000086,-0.00028030097,-0.00046231432,0.6477866
7.050009,-1.564622,-0.37563217,0.6477791
7.100009,-3.0904377,-0.7313563,0.6416959
7.150009,-4.5401735,-1.0481776,0.6299632
7.2000093,-5.8780966,-1.3126812,0.6134554
7.2500095,-7.0712814,-1.5172021,0.59332365
7.3000097,-8.090348,-1.6642041,0.57081884
7.35001,-8.910212,-1.7560468,0.54706985
7.40001,-9.510665,-1.7968184,0.5230528
7.4500103,-9.876934,-1.7943511,0.49955705
7.5000105,-10,-1.7529079,0.47714752
7.5500107,-9.876829,-1.6755015,0.4562376
7.600011,-9.510459,-1.5678502,0.43712693
7.650011,-8.909908,-1.4329909,0.4199932
7.7000113,-8.089954,-1.2732892,0.40494704
7.7500114,-7.070809,-1.0927967,0.39205667
7.8000116,-5.877556,-0.89459336,0.38134572
7.850012,-4.539561,-0.6833939,0.37281698
7.900012,-3.0898018,-0.46133283,0.36644745
7.950012,-1.5639616,-0.23187226,0.3622211
8.000012,0.00038846355,-5.395377E-07,0.36012137
8.050013,1.5647478,0.2317803,0.36012137
8.100013,3.0905585,0.45929223,0.36382914
8.150013,4.54027,0.68159896,0.37113383
8.200013,5.8782,0.89632845,0.3818497
8.250013,7.0713716,1.0983182,0.39570135
8.300014,8.090423,1.2866753,0.41229415
8.350014,8.910261,1.4560307,0.4311988
8.400014,9.510704,1.6033075,0.4519036
8.450014,9.876954,1.7218449,0.47387278
8.500014,10,1.8080297,0.49652052
8.5500145,9.87681,1.8543366,0.51927817
8.600015,9.51042,1.8557835,0.5415637
8.650015,8.909851,1.8058089,0.56283265
8.700015,8.089891,1.7008309,0.58256865
8.750015,7.070719,1.5387118,0.60031813
8.800015,5.877453,1.3185618,0.61569303
8.850016,4.539464,1.0451385,0.62836134
8.900016,3.0896807,0.72587734,0.6380717
8.950016,1.5638359,0.37230965,0.6446396
9.000016,-0.0005156996,-0.0003942569,0.6479472
9.050016,-1.5648546,-0.375474,0.6479408
9.100017,-3.0906796,-0.7313823,0.6418587
9.150017,-4.5403833,-1.0492386,0.6301226
9.200017,-5.878287,-1.3126451,0.6135939
9.250017,-7.071448,-1.5176636,0.5934581
9.300017,-8.090498,-1.6643977,0.5709414
9.350018,-8.910318,-1.7553308,0.5471845
9.400018,-9.510737,-1.7975254,0.52317226
9.450018,-9.876974,-1.794826,0.49966186
9.500018,-10,-1.7530022,0.4772417
9.550018,-9.876793,-1.6760969,0.45632654
9.6000185,-9.5103855,-1.5681927,0.43720534
9.650019,-8.909793,-1.4327204,0.42006478
9.700019,-8.089817,-1.2730678,0.4050189
9.750019,-7.0706425,-1.0930085,0.39212847
9.800019,-5.87735,-0.89452344,0.38141346
9.850019,-4.539351,-0.6836523,0.3728839
9.90002,-3.089578,-0.46091598,0.3665108
9.95002,-1.563729,-0.2321558,0.36228755
10.00002,0.0006429357,-0.0003517099,0.36018488
10.05002,1.5649803,0.23153074,0.36018172
10.10002,3.0907826,0.45955923,0.36388516
10.150021,4.5404963,0.6816685,0.37119347
10.200021,5.8783903,0.89565784,0.3819094
10.250021,7.071552,1.0982945,0.39574933
10.300021,8.090561,1.2863388,0.41234046
10.350021,8.910377,1.4563018,0.43123868
10.400022,9.510771,1.6032312,0.4519459
10.450022,9.876991,1.7219654,0.47391233
10.500022,10,1.8081043,0.49655995
10.550022,9.876776,1.85411,0.51931673
10.600022,9.510346,1.8552015,0.5415977
10.6500225,8.909735,1.8060582,0.56285846
10.700023,8.089753,1.7008381,0.58259606
10.750023,7.070553,1.5378519,0.6003445
10.800023,5.877247,1.3187634,0.6157098
10.850023,4.539254,1.0442325,0.62837946
10.900023,3.0894568,0.7256242,0.6380809
10.950024,1.5635847,0.37212557,0.64464635
11.000024,-0.00075109827,-2.9398827E-05,0.64795226
11.050024,-1.5651059,-0.37579682,0.6479518
11.100024,-3.0908856,-0.73202115,0.6418643
11.150024,-4.540593,-1.0489773,0.63011783
11.200025,-5.8784933,-1.3130255,0.61359334
11.250025,-7.0716147,-1.518219,0.59345174
11.300025,-8.090636,-1.6638913,0.570927
11.350025,-8.910435,-1.7556864,0.54717803
11.400025,-9.510811,-1.7972707,0.52316123
11.450026,-9.87701,-1.7944174,0.49965468
11.500026,-10,-1.7528948,0.47723997
11.550026,-9.876756,-1.6759037,0.4563262
11.600026,-9.510307,-1.5685486,0.43720722
11.650026,-8.9096775,-1.4321029,0.4200627
11.7000265,-8.089678,-1.273019,0.40502337
11.750027,-7.0704627,-1.0926886,0.3921333
11.800027,-5.877175,-0.8947098,0.3814213
11.850027,-4.539141,-0.6835333,0.37288976
11.900027,-3.089336,-0.46151742,0.3665177
11.950027,-1.5634966,-0.23218681,0.36228883
12.000028,0.0008783344,0.00029653375,0.36018586
12.050028,1.5652317,0.23162495,0.3601906
12.100028,3.0910065,0.4597289,0.3638955
12.150028,4.540706,0.6817231,0.3712064
12.200028,5.8785963,0.89638585,0.381923
12.250029,7.071705,1.0979377,0.3957739
12.300029,8.090711,1.286606,0.41235894
12.350029,8.910492,1.4563247,0.4312605
12.400029,9.51085,1.602419,0.45196724
12.450029,9.877031,1.722197,0.4739217
12.50003,10,1.8084489,0.49657196
12.55003,9.876736,1.8543729,0.5193325
12.60003,9.510268,1.8558974,0.54161596
12.65003,8.9096365,1.8058544,0.5628838
12.70003,8.089603,1.700041,0.582618
12.7500305,7.0703726,1.5381724,0.6003572
12.800031,5.8770714,1.3182462,0.61572516
12.850031,4.5390277,1.0450588,0.62838936
12.900031,3.0892148,0.7254732,0.63809824
12.950031,1.563371,0.37244663,0.64466196
13.000031,-0.0010055704,-0.00012332849,0.64797056
13.050032,-1.5653195,-0.37539518,0.64796853
13.100032,-3.0911276,-0.73164797,0.6418874
13.150032,-4.5408196,-1.0492026,0.63014656
13.200032,-5.878668,-1.3131111,0.6136178
13.250032,-7.0717945,-1.5176076,0.5934741
13.300033,-8.090786,-1.6643977,0.57095754
13.350033,-8.910533,-1.7560048,0.5472
13.400033,-9.510889,-1.7970809,0.52317786
13.450033,-9.87705,-1.7951179,0.49967304
13.500033,-10,-1.7529682,0.47724873
13.550034,-9.876717,-1.676066,0.4563337
13.600034,-9.510229,-1.568278,0.43721256
13.650034,-8.909579,-1.4329823,0.4200708
13.700034,-8.089529,-1.2728897,0.40502194
13.750034,-7.0703096,-1.0931139,0.39213324
13.8000345,-5.8769693,-0.89478904,0.38141707
13.850035,-4.538914,-0.6830429,0.37288487
13.900035,-3.08913,-0.46073937,0.36651745
13.950035,-1.5632452,-0.23202765,0.36229572
14.000035,0.0011328065,-0.00050386385,0.36019415
14.050035,1.5654454,0.23184516,0.36018962
14.100036,3.0912485,0.45990348,0.36389804
14.150036,4.540933,0.6818098,0.37121168
14.200036,5.878771,0.8961112,0.38192952
14.250036,7.071884,1.0982482,0.395776
14.300036,8.09086,1.2865604,0.4123657
14.350037,8.91059,1.4559721,0.43126637
14.400037,9.510928,1.6028554,0.45196787
14.450037,9.877064,1.7216467,0.47392827
14.500037,10,1.8075052,0.496571
14.550037,9.876696,1.8543804,0.5193198
14.600038,9.5102005,1.8547921,0.54160386
14.650038,8.909521,1.8055547,0.5628596
14.700038,8.089455,1.7007276,0.5825916
14.750038,7.0702195,1.5382317,0.60033906
14.800038,5.876866,1.3179489,0.61570835
14.850039,4.538801,1.0444641,0.6283703
14.900039,3.0890088,0.7252034,0.63807416
14.950039,1.5631196,0.37252158,0.6446359
15.000039,-0.0012600427,-2.104498E-06,0.64794546
15.050039,-1.565571,-0.3751776,0.6479454
15.1000395,-3.0913696,-0.7316381,0.64186805
15.15004,-4.5410123,-1.0489099,0.63012767
15.20004,-5.878874,-1.3132112,0.613604
15.25004,-7.0719743,-1.5179939,0.5934592
15.30004,-8.090913,-1.6647736,0.5709375
15.35004,-8.910647,-1.7557485,0.54717547
15.400041,-9.510967,-1.7978035,0.5231579
15.450041,-9.877085,-1.7947603,0.49964452
15.500041,-10,-1.7524573,0.47722596
15.550041,-9.876677,-1.676114,0.45631802
15.600041,-9.510161,-1.5675604,0.437197
15.650042,-8.909463,-1.4323094,0.42006367
15.700042,-8.089401,-1.2727696,0.40502214
15.750042,-7.0701294,-1.0920255,0.39213464
15.800042,-5.876763,-0.89481306,0.3814291
15.850042,-4.5387216,-0.682634,0.3728964
15.900043,-3.088888,-0.46093515,0.36653262
15.950043,-1.562994,-0.2320712,0.36230892
16.000042,0.0013491316,0.00064790307,0.36020687
16.050041,1.5656214,0.23116657,0.36021724
16.10004,3.0913818,0.45996875,0.36391464
16.15004,4.5410237,0.6817496,0.3712291
16.200039,5.8788533,0.8966632,0.38194573
16.250038,7.0719295,1.0976443,0.39580038
16.300037,8.090876,1.2867,0.41238028
16.350037,8.910602,1.4566376,0.43128252
16.400036,9.510913,1.6033301,0.4519929
16.450035,9.877056,1.7220023,0.47395882
16.500034,10,1.8078591,0.49660492
16.550034,9.876717,1.8545756,0.5193566
16.600033,9.51024,1.8559359,0.54164135
16.650032,8.909596,1.805911,0.5629085
16.700031,8.089573,1.7008481,0.5826422
16.75003,7.0703897,1.5379434,0.60038877
16.80003,5.8770924,1.3182162,0.61575323
16.850029,4.539084,1.044391,0.62841624
16.900028,3.0893111,0.72582674,0.6381182
16.950027,1.5634711,0.3726629,0.6446848
17.000027,-0.0008660162,-0.0002924714,0.6479951
17.050026,-1.5651817,-0.37610593,0.6479904
17.100025,-3.0909224,-0.7317937,0.64189756
17.150024,-4.540593,-1.0491513,0.63015413
17.200024,-5.878463,-1.3130885,0.61362594
17.250023,-7.071588,-1.518189,0.5934823
17.300022,-8.090591,-1.6643758,0.5709569
17.350021,-8.910382,-1.7562464,0.5471997
17.40002,-9.510776,-1.7974532,0.5231743
17.45002,-9.876981,-1.7953403,0.49966475
17.50002,-10,-1.753125,0.47723806
17.550018,-9.876792,-1.6755086,0.4563216
17.600018,-9.510389,-1.5681088,0.43720734
17.650017,-8.909816,-1.4327773,0.42006764
17.700016,-8.089858,-1.2734993,0.40502104
17.750015,-7.0707045,-1.0929224,0.3921262
17.800014,-5.877483,-0.89513,0.38141212
17.850014,-4.5395145,-0.6832104,0.3728768
17.900013,-3.0897708,-0.46100098,0.36650795
17.950012,-1.5639483,-0.2322344,0.36228395
18.000011,0.00038290073,0.00014496039,0.3601806
18.05001,1.5647047,0.231393,0.3601829
18.10001,3.090499,0.4598115,0.36388415
18.15001,4.540163,0.68149626,0.37119648
18.200008,5.878072,0.895421,0.38190967
18.250008,7.0712466,1.0978297,0.39574593
18.300007,8.090307,1.286236,0.41233012
18.350006,8.910163,1.4561814,0.43122718
18.400005,9.510626,1.6031795,0.4519331
18.450005,9.876911,1.7219579,0.47389933
18.500004,10,1.8076211,0.4965474
18.550003,9.876867,1.8544637,0.5192987
18.600002,9.510538,1.8554401,0.54158473
18.650002,8.910035,1.8051044,0.5628488
18.7,8.090141,1.7011921,0.5825764
18.75,7.071047,1.5377704,0.60032934
18.8,5.877874,1.3180209,0.6156944
18.849998,4.539945,1.0448693,0.62835747
18.899998,3.0902302,0.72553456,0.6380654
18.949997,1.5644253,0.37271735,0.6446303
18.999996,0.00010021478,-0.0001660123,0.64794165
19.049995,-1.5642275,-0.37474668,0.64793897
19.099995,-3.0900395,-0.7316712,0.64186865
19.149994,-4.5397325,-1.0486461,0.6301277
19.199993,-5.877681,-1.3125229,0.6136082
19.249992,-7.0709047,-1.5179377,0.5934738
19.299992,-8.090023,-1.6643008,0.5709524
19.34999,-8.909944,-1.7554766,0.5471965
19.39999,-9.510477,-1.7969911,0.52318174
19.44999,-9.876836,-1.7948613,0.49967793
19.499989,-10,-1.7527667,0.47725663
19.549988,-9.876943,-1.6759346,0.45634365
19.599987,-9.510688,-1.5680659,0.4372236
19.649986,-8.9102545,-1.4332954,0.42008373
19.699986,-8.0904255,-1.2732941,0.40503114
19.749985,-7.0713882,-1.0925176,0.39213806
19.799984,-5.878234,-0.8955861,0.38142762
19.849983,-4.5403757,-0.68294483,0.37288758
19.899982,-3.0906897,-0.46124345,0.36652103
19.949982,-1.5649027,-0.23204193,0.36229464
19.99998,-0.0005833303,-3.2065713E-05,0.36019295
